Direction,Title,Filename,Size_GB,Quality_Score,Reason
Chris → Ali,girl with a pearl earring moovee mkv,Girl with a Pearl Earring (2003) {imdb-tt0335119} [Bluray-1080p Proper][DTS 5.1][x264]-MOOVEE.mkv,7.65,0,Only Chris has this file
Chris → Ali,gifted kralimarko mkv,Gifted (2017) {imdb-tt4481414} [Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,23.94,0,Only Chris has this file
Chris → Ali,phantom thread mkv,Phantom Thread (2017) {imdb-tt5776858} [Bluray-1080p][DTS 5.1][x264].mkv,9.84,0,Only Chris has this file
Chris → Ali,the guns of fort petticoat mkv,The Guns of Fort Petticoat (1957) {imdb-tt0050470} [WEBDL-720p][AC3 2.0][x264].mkv,2.64,0,Only Chris has this file
Chris → Ali,dangerous waters flux mkv,Dangerous Waters (2023) {imdb-tt20024428} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,4.71,0,Only Chris has this file
Chris → Ali,descendants the rise of red flux mkv,Descendants The Rise of Red (2024) {imdb-tt20202136} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,4.53,0,Only Chris has this file
Chris → Ali,gia kralimarko mkv,Gia (1998) {imdb-tt0123865} {edition-Unrated} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,18.45,0,Only Chris has this file
Chris → Ali,love wedding repeat ntg mkv,Love Wedding Repeat (2020) {imdb-tt5096470} [WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,3.69,0,Only Chris has this file
Chris → Ali,the cured kralimarko mkv,The Cured (2017) {imdb-tt3463106} [Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,24.80,0,Only Chris has this file
Chris → Ali,the seed of the sacred fig nani mkv,The Seed of the Sacred Fig (2024) {imdb-tt32178949} [WEBDL-1080p][AAC 2.0][h264]-NaNi.mkv,3.71,0,Only Chris has this file
Chris → Ali,puppet master x axis rising undertakers mkv,Puppet Master X Axis Rising (2012) {imdb-tt2301900} [Bluray-1080p][AC3 5.1][h264]-UNDERTAKERS.mkv,9.50,0,Only Chris has this file
Chris → Ali,the big lebowski sa89 mkv,The Big Lebowski (1998) {imdb-tt0118715} [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,13.47,0,Only Chris has this file
Chris → Ali,support your local gunfighter mkv,Support Your Local Gunfighter (1971) {imdb-tt0067809} [Remux-1080p][DTS-HD MA 2.0][h264].mkv,13.52,0,Only Chris has this file
Chris → Ali,venom the last dance flux mkv,Venom The Last Dance (2024) {imdb-tt16366836} [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,6.54,0,Only Chris has this file
Chris → Ali,meet the robinsons bmf mkv,Meet the Robinsons (2007) {imdb-tt0396555} [Bluray-1080p][DTS 5.1][x264]-BMF.mkv,9.44,0,Only Chris has this file
Chris → Ali,the imitation game pter mkv,The Imitation Game (2014) {imdb-tt2084970} [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,17.55,0,Only Chris has this file
Chris → Ali,a most wanted man viethd mkv,A Most Wanted Man (2014) {imdb-tt1972571} [Bluray-1080p Proper][DTS 5.1][x264]-VietHD.mkv,11.73,0,Only Chris has this file
Chris → Ali,superman ethel mkv,Superman (2025) {imdb-tt5950044} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,9.60,0,Only Chris has this file
Chris → Ali,flash point abd mkv,Flash Point (2007) {imdb-tt0992911} [Bluray-1080p][DTS-ES 5.1][x264]-aBD.mkv,7.95,0,Only Chris has this file
Chris → Ali,spider man ncmt mkv,Spider-Man (2002) {imdb-tt0145487} [Bluray-1080p][HDR10][EAC3 Atmos 7.1][x265]-NCmt.mkv,25.68,0,Only Chris has this file
Chris → Ali,shutter island legi0n mkv,Shutter Island (2010) {imdb-tt1130884} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-LEGi0N.mkv,17.48,0,Only Chris has this file
Chris → Ali,night school lord mkv,Night School (2018) {imdb-tt6781982} {edition-Extended Cut} [Bluray-1080p][DTS 5.1][x264]-LoRD.mkv,10.95,0,Only Chris has this file
Chris → Ali,the last lions mkv,The Last Lions (2011) {imdb-tt1692928} [HDTV-720p][DTS 5.1][x264].mkv,4.37,0,Only Chris has this file
Chris → Ali,my tutor kralimarko mkv,My Tutor (1983) {imdb-tt0085980} [Remux-1080p][FLAC 2.0][AVC]-KRaLiMaRKo.mkv,14.24,0,Only Chris has this file
Chris → Ali,solo a star wars story mkv,Solo A Star Wars Story (2018) {imdb-tt3778644} [Bluray-1080p][DTS 5.1][x264].mkv,10.93,0,Only Chris has this file
Chris → Ali,man of tai chi mkv,Man of Tai Chi (2013) {imdb-tt2016940} [Bluray-720p][DTS 5.1][x264].mkv,4.37,0,Only Chris has this file
Chris → Ali,piglet's big movie hdex mkv,Piglet's Big Movie (2003) {imdb-tt0323642} [Bluray-1080p][DTS 5.1][x264]-HDEX.mkv,5.46,0,Only Chris has this file
Chris → Ali,furry vengeance mkv,Furry Vengeance (2010) {imdb-tt0492389} [Bluray-1080p][DTS 5.1][x264].mkv,7.94,0,Only Chris has this file
Chris → Ali,possum playbd mkv,Possum (2018) {imdb-tt6081670} [Remux-1080p][DTS-HD MA 5.1][AVC]-playBD.mkv,12.45,0,Only Chris has this file
Chris → Ali,vision quest ptm mkv,Vision Quest (1985) {imdb-tt0090270} [Remux-1080p][DTS-HD MA 2.0][AVC]-PTM.mkv,27.70,0,Only Chris has this file
Chris → Ali,c h u d mkv,C.H.U.D. (1984) {imdb-tt0087015} [HDTV-1080p][AC3 5.1][x264].mkv,4.30,0,Only Chris has this file
Chris → Ali,mission impossible rogue nation twa mkv,Mission Impossible - Rogue Nation (2015) {imdb-tt2381249} [WEBDL-1080p][AC3 2.0][h264]-TWA.mkv,3.47,0,Only Chris has this file
Chris → Ali,hotel artemis lord mkv,Hotel Artemis (2018) {imdb-tt5834262} [Bluray-1080p][AC3 5.1][x264]-LoRD.mkv,11.50,0,Only Chris has this file
Chris → Ali,where the crawdads sing hdt mkv,Where the Crawdads Sing (2022) {imdb-tt9411972} [Remux-1080p][DTS-HD MA 5.1][h264]-HDT.mkv,23.74,0,Only Chris has this file
Chris → Ali,attack on titan chronicle op mkv,Attack on Titan Chronicle (2020) {imdb-tt12415546} [Bluray-1080p][FLAC 2.0][x264]-OP.mkv,8.38,0,Only Chris has this file
Chris → Ali,dirty harry ctrlhd mkv,Dirty Harry (1971) {imdb-tt0066999} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,10.64,0,Only Chris has this file
Chris → Ali,race for glory audi vs lancia flux mkv,Race for Glory Audi vs Lancia (2024) {imdb-tt20112600} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,6.81,0,Only Chris has this file
Chris → Ali,dark city mag mkv,Dark City (1998) {imdb-tt0118929} [Bluray-1080p][DTS 5.1][x264]-MaG.mkv,10.13,0,Only Chris has this file
Chris → Ali,28 years later byndr mkv,28 Years Later (2025) {imdb-tt10548174} - [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-BYNDR.mkv,6.82,0,Only Chris has this file
Chris → Ali,taking lives ctrlhd mkv,Taking Lives (2004) {imdb-tt0364045} {edition-Unrated} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,8.80,0,Only Chris has this file
Chris → Ali,pokémon zoroark master of illusions decibel mkv,Pokémon Zoroark - Master of Illusions (2010) {imdb-tt1690470} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,14.48,0,Only Chris has this file
Chris → Ali,spartan crisc mkv,Spartan (2004) {imdb-tt0360009} [Bluray-720p][AC3 5.1][x264]-CRiSC.mkv,4.61,0,Only Chris has this file
Chris → Ali,the kingdom mkv,The Kingdom (2007) {imdb-tt0431197} {edition-Open Matte} [WEBDL-1080p][DTS-HD MA 5.1][h264].mkv,13.62,0,Only Chris has this file
Chris → Ali,pooh's heffalump halloween movie ethics mkv,Pooh's Heffalump Halloween Movie (2005) {imdb-tt0457437} [AMZN][WEBDL-1080p][EAC3 5.1][x264]-ETHiCS.mkv,3.76,0,Only Chris has this file
Chris → Ali,knights of badassdom geckos mkv,Knights of Badassdom (2013) {imdb-tt1545660} [Bluray-1080p][DTS 5.1][x264]-GECKOS.mkv,6.56,0,Only Chris has this file
Chris → Ali,inherent vice bithd mkv,Inherent Vice (2014) {imdb-tt1791528} [Remux-1080p][DTS-HD MA 5.1][AVC]-BiTHD.mkv,29.40,0,Only Chris has this file
Chris → Ali,zack and miri make a porno regedits mkv,Zack and Miri Make a Porno (2008) {imdb-tt1007028} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-RegEdits.mkv,7.13,0,Only Chris has this file
Chris → Ali,fast times at ridgemont high pter mkv,Fast Times at Ridgemont High (1982) {imdb-tt0083929} [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,13.51,0,Only Chris has this file
Chris → Ali,alarum hallowed mkv,Alarum (2025) {imdb-tt31456973} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,7.07,0,Only Chris has this file
Chris → Ali,children of the corn divulged mkv,Children of the Corn (1984) {imdb-tt0087050} [Bluray-1080p][DTS 5.1][x264]-DiVULGED.mkv,7.63,0,Only Chris has this file
Chris → Ali,soul surfer mkv,Soul Surfer (2011) {imdb-tt1596346} [HDTV-720p][AC3 5.1][x264].mkv,2.60,0,Only Chris has this file
Chris → Ali,critters oki mkv,Critters (1986) {imdb-tt0090887} [WEBDL-1080p][EAC3 2.0][x264]-oki.mkv,6.58,0,Only Chris has this file
Chris → Ali,nice dreams legi0n mkv,Nice Dreams (1981) {imdb-tt0082163} [WEBRip-1080p][EAC3 2.0][x264]-LEGi0N.mkv,4.06,0,Only Chris has this file
Chris → Ali,iron sky the coming race chd mkv,Iron Sky The Coming Race (2019) {imdb-tt3038708} [Bluray-1080p][DTS 5.1][x264]-CHD.mkv,10.48,0,Only Chris has this file
Chris → Ali,money plane mkv,Money Plane (2020) {imdb-tt7286966} [WEBDL-1080p][AC3 5.1][h264].mkv,3.16,0,Only Chris has this file
Chris → Ali,jumanji welcome to the jungle mkv,Jumanji Welcome to the Jungle (2017) {imdb-tt2283362} [Bluray-1080p][DTS 5.1][x264].mkv,11.14,0,Only Chris has this file
Chris → Ali,elizabeth harvest kralimarko mkv,Elizabeth Harvest (2018) {imdb-tt6852872} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,21.16,0,Only Chris has this file
Chris → Ali,teenage mutant ninja turtles mutant mayhem raphael mkv,Teenage Mutant Ninja Turtles Mutant Mayhem (2023) {imdb-tt8589698} [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-Raphael.mkv,6.15,0,Only Chris has this file
Chris → Ali,for your eyes only mkv,For Your Eyes Only (1981) {imdb-tt0082398} [Bluray-1080p][DTS-HD MA 5.1][x264].mkv,16.37,0,Only Chris has this file
Chris → Ali,the endless mkv,The Endless (2017) {imdb-tt3986820} [WEBDL-1080p][DTS 5.1][x264].mkv,7.65,0,Only Chris has this file
Chris → Ali,tinker bell bhdstudio mp4,Tinker Bell (2008) {imdb-tt0823671} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,4.61,0,Only Chris has this file
Chris → Ali,wwe royal rumble kyr mkv,WWE Royal Rumble (2025) {imdb-tt32755928} [WEBDL-1080p][EAC3 5.1][h264]-KYR.mkv,17.29,0,Only Chris has this file
Chris → Ali,blood simple mkv,Blood Simple (1985) {imdb-tt0086979} [Bluray-1080p][FLAC 2.0][x264].mkv,16.64,0,Only Chris has this file
Chris → Ali,american horror house ifpd mkv,American Horror House (2012) {imdb-tt2402539} [Bluray-1080p][DTS 5.1][x264]-iFPD.mkv,6.54,0,Only Chris has this file
Chris → Ali,love & other drugs p blu ray vista mkv,Love.&.Other.Drugs.2010.1080p.Blu-ray.DTS.x264-ViSTA.mkv,12.97,0,Only Chris has this file
Chris → Ali,coal miner's daughter mkv,Coal Miner's Daughter (1980) {imdb-tt0080549} [WEBDL-1080p][DTS-HD MA 5.1][x264].mkv,11.74,0,Only Chris has this file
Chris → Ali,ip man kung fu master cbfm mkv,Ip Man Kung Fu Master (2019) {imdb-tt12567246} [WEBDL-1080p][EAC3 5.1][h264]-CBFM.mkv,5.20,0,Only Chris has this file
Chris → Ali,the gallant hours mkv,The Gallant Hours (1960) {imdb-tt0053849} [WEBDL-720p][FLAC 2.0][x264].mkv,4.36,0,Only Chris has this file
Chris → Ali,mulholland falls framestor mkv,Mulholland Falls (1996) {imdb-tt0117107} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,19.87,0,Only Chris has this file
Chris → Ali,room tayto mkv,Room (2015) {imdb-tt3170832} [Bluray-1080p][DTS 5.1][x264]-TayTO.mkv,17.01,0,Only Chris has this file
Chris → Ali,the message ift mkv,The Message (1976) {imdb-tt0074896} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,20.16,0,Only Chris has this file
Chris → Ali,osmosis jones visum mkv,Osmosis Jones (2001) {imdb-tt0181739} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ViSUM.mkv,8.50,0,Only Chris has this file
Chris → Ali,shrek the halls kralimarko mkv,Shrek the Halls (2007) {imdb-tt0897387} [Remux-1080p][TrueHD 5.1][AVC]-KRaLiMaRKo.mkv,7.18,0,Only Chris has this file
Chris → Ali,the pagemaster psychd mkv,The Pagemaster (1994) {imdb-tt0110763} [Bluray-1080p][DTS 5.1][x264]-PSYCHD.mkv,6.55,0,Only Chris has this file
Chris → Ali,neptune frost oft mkv,Neptune Frost (2022) {imdb-tt11873472} [Bluray-1080p][AC3 5.1][x264]-OFT.mkv,4.90,0,Only Chris has this file
Chris → Ali,who we are a chronicle of racism in america handjob mkv,Who We Are A Chronicle of Racism in America (2022) {imdb-tt14030682} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,9.19,0,Only Chris has this file
Chris → Ali,why him! don mkv,Why Him! (2016) {imdb-tt4501244} [Bluray-1080p][AC3 5.1][x264]-DON.mkv,13.66,0,Only Chris has this file
Chris → Ali,a time to remember kitsune mkv,A Time to Remember (2003) {imdb-tt0368382} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-Kitsune.mkv,5.89,0,Only Chris has this file
Chris → Ali,sleeping beauty tayto mkv,Sleeping Beauty (2011) {imdb-tt1588398} [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,9.48,0,Only Chris has this file
Chris → Ali,lincoln bhdstudio mp4,Lincoln (2012) {imdb-tt0443272} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,8.86,0,Only Chris has this file
Chris → Ali,battlestar galactica razor mkv,Battlestar Galactica Razor (2007) {imdb-tt0991178} [Bluray-720p][DTS 5.1][x264].mkv,7.96,0,Only Chris has this file
Chris → Ali,christine ebp mkv,Christine (1983) {imdb-tt0085333} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,11.38,0,Only Chris has this file
Chris → Ali,grabbers ide mkv,Grabbers (2012) {imdb-tt1525366} [Bluray-1080p][DTS 5.1][x264]-IDE.mkv,10.32,0,Only Chris has this file
Chris → Ali,rescue dawn mkv,Rescue Dawn (2006) {imdb-tt0462504} [Bluray-1080p][DTS 5.1][x264].mkv,8.72,0,Only Chris has this file
Chris → Ali,ghost ship mkv,Ghost Ship (2002) {imdb-tt0288477} [Bluray-720p][DTS 5.1][x264].mkv,4.38,0,Only Chris has this file
Chris → Ali,sideways mkv,Sideways (2004) {imdb-tt0375063} [Remux-1080p][DTS-HD MA 5.1][h264].mkv,33.16,0,Only Chris has this file
Chris → Ali,major league ii psychd mkv,Major League II (1994) {imdb-tt0110442} [Bluray-1080p][DTS 5.1][x264]-PSYCHD.mkv,9.84,0,Only Chris has this file
Chris → Ali,die another day mkv,Die Another Day (2002) {imdb-tt0246460} [Bluray-1080p][DTS 5.1][x264].mkv,14.02,0,Only Chris has this file
Chris → Ali,u2 rattle and hum epsilon mkv,U2 Rattle and Hum (1988) {imdb-tt0096328} [Remux-1080p][DTS-ES 6.1][MPEG2]-EPSiLON.mkv,19.18,0,Only Chris has this file
Chris → Ali,south park joining the panderverse flux mkv,South Park Joining the Panderverse (2023) {imdb-tt29474455} [AMZN][WEBDL-1080p Proper][EAC3 5.1][h264]-FLUX.mkv,1.53,0,Only Chris has this file
Chris → Ali,boogeyman mkv,Boogeyman (2005) {imdb-tt0357507} [WEBDL-1080p][AC3 5.1][x264].mkv,7.95,0,Only Chris has this file
Chris → Ali,sex drive ntb mkv,Sex Drive (2008) {imdb-tt1135985} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-NTb.mkv,11.56,0,Only Chris has this file
Chris → Ali,the last showgirl apex mkv,The Last Showgirl (2024) {imdb-tt31193791} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,6.07,0,Only Chris has this file
Chris → Ali,cosmic sin evo mkv,Cosmic Sin (2021) {imdb-tt11762434} [WEBDL-1080p][AC3 5.1][x264]-EVO.mkv,3.75,0,Only Chris has this file
Chris → Ali,moonlight framestor mkv,Moonlight (2016) {imdb-tt4975722} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,16.18,0,Only Chris has this file
Chris → Ali,jaws mkv,Jaws (1975) {imdb-tt0073195} [Bluray-1080p][HDR10][EAC3 7.1][x265].mkv,24.57,0,Only Chris has this file
Chris → Ali,the surfer byndr mkv,The Surfer (2025) {imdb-tt27813235} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,7.08,0,Only Chris has this file
Chris → Ali,deadly friend phoenix mkv,Deadly Friend (1986) {imdb-tt0090917} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-PHOENiX.mkv,9.31,0,Only Chris has this file
Chris → Ali,4x4 ntg mkv,4x4 (2019) {imdb-tt8561690} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-NTG.mkv,4.00,0,Only Chris has this file
Chris → Ali,limitless ctrlhd mkv,Limitless (2011) {imdb-tt1219289} {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,10.01,0,Only Chris has this file
Chris → Ali,circle of friends veto mkv,Circle of Friends (1995) {imdb-tt0112679} [Bluray-1080p][DTS-HD MA 2.0][x264]-VETO.mkv,8.72,0,Only Chris has this file
Chris → Ali,damaged byndr mkv,Damaged (2024) {imdb-tt27304026} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,5.82,0,Only Chris has this file
Chris → Ali,lumina playweb mkv,Lumina (2024) {imdb-tt5636228} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-playWEB.mkv,7.51,0,Only Chris has this file
Chris → Ali,the brutalist aisha mkv,The Brutalist (2024) {imdb-tt8999762} [Remux-1080p][DTS-HD MA 5.1][AVC]-Aisha.mkv,38.59,0,Only Chris has this file
Chris → Ali,mostly ghostly have you met my ghoulfriend! rusted mkv,Mostly Ghostly Have You Met My Ghoulfriend! (2014) {imdb-tt3138192} [Bluray-1080p][DTS 5.1][x264]-rusted.mkv,6.55,0,Only Chris has this file
Chris → Ali,truly madly deeply zq mkv,Truly Madly Deeply (1991) {imdb-tt0103129} [Bluray-1080p][FLAC 2.0][x264]-ZQ.mkv,14.49,0,Only Chris has this file
Chris → Ali,the barn epsilon mkv,The Barn (2016) {imdb-tt3390550} [Remux-1080p][DTS-HD HRA 5.1][AVC]-EPSiLON.mkv,16.53,0,Only Chris has this file
Chris → Ali,bloodshot mkv,Bloodshot (2020) {imdb-tt1634106} [WEBDL-1080p][EAC3 5.1][h264].mkv,7.06,0,Only Chris has this file
Chris → Ali,children of men mkv,Children of Men (2006) {imdb-tt0206634} [Bluray-1080p][DTS 5.1][x264].mkv,12.21,0,Only Chris has this file
Chris → Ali,kill me three times mkv,Kill Me Three Times (2015) {imdb-tt2393845} [Bluray-1080p][DTS 5.1][x264].mkv,7.94,0,Only Chris has this file
Chris → Ali,e t the extra terrestrial mkv,E.T. the Extra-Terrestrial (1982) {imdb-tt0083866} [Remux-1080p][DTS-HD MA 7.1][h264].mkv,27.96,0,Only Chris has this file
Chris → Ali,"lewis black red, white & screwed kaizen mkv","Lewis Black Red, White & Screwed (2006) {imdb-tt0814187} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-KAIZEN.mkv",4.13,0,Only Chris has this file
Chris → Ali,fast charlie triton mkv,Fast Charlie (2023) {imdb-tt6722400} [Remux-1080p][TrueHD 5.1][AVC]-TRiToN.mkv,18.51,0,Only Chris has this file
Chris → Ali,all hallows' eve 2 bhdstudio mp4,All Hallows' Eve 2 (2015) {imdb-tt5022680} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,5.14,0,Only Chris has this file
Chris → Ali,jimmy o yang good deal ntg mkv,Jimmy O. Yang Good Deal (2020) {imdb-tt11250926} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3.96,0,Only Chris has this file
Chris → Ali,marry my dead body kitsune mkv,Marry My Dead Body (2023) {imdb-tt22742964} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,5.68,0,Only Chris has this file
Chris → Ali,reno 911! the hunt for qanon welp mkv,Reno 911! The Hunt for QAnon (2021) {imdb-tt16124480} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-WELP.mkv,6.12,0,Only Chris has this file
Chris → Ali,antebellum mkv,Antebellum (2020) {imdb-tt10065694} [Remux-1080p][DTS-HD MA 5.1][h264].mkv,24.65,0,Only Chris has this file
Chris → Ali,joe don mkv,Joe (2014) {imdb-tt2382396} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,16.04,0,Only Chris has this file
Chris → Ali,she rides shotgun byndr mkv,She Rides Shotgun (2025) {imdb-tt27986457} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,8.29,0,Only Chris has this file
Chris → Ali,black noise aoc mkv,Black Noise (2023) {imdb-tt22805590} [WEBDL-1080p][EAC3 5.1][x264]-AOC.mkv,2.26,0,Only Chris has this file
Chris → Ali,the ghost writer ctrlhd mkv,The Ghost Writer (2010) {imdb-tt1139328} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,14.81,0,Only Chris has this file
Chris → Ali,the scarehouse value mkv,The Scarehouse (2014) {imdb-tt2988852} [Bluray-1080p][DTS 5.1][x264]-VALUE.mkv,5.46,0,Only Chris has this file
Chris → Ali,matt rife natural selection hone mkv,Matt Rife Natural Selection (2023) {imdb-tt29650142} [NF][WEBDL-1080p][DV HDR10][EAC3 5.1][h265]-HONE.mkv,1.50,0,Only Chris has this file
Chris → Ali,operation fortune ruse de guerre rightnow mkv,Operation Fortune Ruse de Guerre (2023) {imdb-tt7985704} [WEBDL-1080p][EAC3 5.1][h264]-RiGHTNOW.mkv,8.19,0,Only Chris has this file
Chris → Ali,the dirt mkv,The Dirt (2019) {imdb-tt0800325} [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,5.68,0,Only Chris has this file
Chris → Ali,hacksaw ridge d z0n3 mkv,Hacksaw Ridge (2016) {imdb-tt2119532} [Bluray-1080p][HDR10][EAC3 7.1][x265]-D-Z0N3.mkv,13.17,0,Only Chris has this file
Chris → Ali,coach carter mkv,Coach Carter (2005) {imdb-tt0393162} [Bluray-1080p][AC3 5.1][x264]-HD1080.mkv,10.94,0,Only Chris has this file
Chris → Ali,van helsing nikt0 mkv,Van Helsing (2004) {imdb-tt0338526} [Bluray-1080p][AC3 5.1][x264]-nikt0.mkv,5.70,0,Only Chris has this file
Chris → Ali,a star is born ift mkv,A Star Is Born (2018) {imdb-tt1517451} [Bluray-1080p][AC3 5.1][x264]-iFT.mkv,12.29,0,Only Chris has this file
Chris → Ali,pathaan playhd mkv,Pathaan (2023) {imdb-tt12844910} [Bluray-1080p Proper][EAC3 5.1][x264]-playHD.mkv,17.15,0,Only Chris has this file
Chris → Ali,hold the dark ntg mkv,Hold the Dark (2018) {imdb-tt5057140} [NF][WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,3.06,0,Only Chris has this file
Chris → Ali,chris porter ugly and angry antifa mkv,Chris Porter Ugly and Angry (2014) {imdb-tt3041030} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-Antifa.mkv,3.24,0,Only Chris has this file
Chris → Ali,cheaper by the dozen monkee mkv,Cheaper by the Dozen (2003) {imdb-tt0349205} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-monkee.mkv,8.65,0,Only Chris has this file
