Group,Action,File,Score,Quality,Size_GB,Path
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E02,REMOVE,Snowpiercer (2020) - S01E02 - Prepare to Brace [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3338,1080p/Bluray/DD+/AVC,3.87,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E02 - Prepare to Brace [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E03,KEEP,Snowpiercer (2020) - S01E03 - Access Is Power [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3527,1080p/WEBDL/DD+/AVC,2.73,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E03 - Access Is Power [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E03,REMOVE,Snowpiercer (2020) - S01E03 - Access Is Power [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3335,1080p/Bluray/DD+/AVC,3.58,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E03 - Access Is Power [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E04,KEEP,Snowpiercer (2020) - S01E04 - Without Their Maker [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3526,1080p/WEBDL/DD+/AVC,2.67,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E04 - Without Their Maker [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E04,REMOVE,Snowpiercer (2020) - S01E04 - Without Their Maker [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3335,1080p/Bluray/DD+/AVC,3.53,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E04 - Without Their Maker [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E05,KEEP,Snowpiercer (2020) - S01E05 - Justice Never Boarded [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3528,1080p/WEBDL/DD+/AVC,2.83,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E05 - Justice Never Boarded [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E05,REMOVE,Snowpiercer (2020) - S01E05 - Justice Never Boarded [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3335,1080p/Bluray/DD+/AVC,3.55,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E05 - Justice Never Boarded [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E06,KEEP,Snowpiercer (2020) - S01E06 - Trouble Comes Sideways [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3527,1080p/WEBDL/DD+/AVC,2.73,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E06 - Trouble Comes Sideways [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E06,REMOVE,Snowpiercer (2020) - S01E06 - Trouble Comes Sideways [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3336,1080p/Bluray/DD+/AVC,3.62,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E06 - Trouble Comes Sideways [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E07,KEEP,Snowpiercer (2020) - S01E07 - The Universe Is Indifferent [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3528,1080p/WEBDL/DD+/AVC,2.81,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E07 - The Universe Is Indifferent [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E07,REMOVE,Snowpiercer (2020) - S01E07 - The Universe Is Indifferent [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3335,1080p/Bluray/DD+/AVC,3.58,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E07 - The Universe Is Indifferent [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E08,KEEP,Snowpiercer (2020) - S01E08 - These Are His Revolutions [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3530,1080p/WEBDL/DD+/AVC,3.07,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E08 - These Are His Revolutions [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E08,REMOVE,Snowpiercer (2020) - S01E08 - These Are His Revolutions [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3338,1080p/Bluray/DD+/AVC,3.87,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E08 - These Are His Revolutions [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E09,KEEP,Snowpiercer (2020) - S01E09 - The Train Demanded Blood [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3525,1080p/WEBDL/DD+/AVC,2.59,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E09 - The Train Demanded Blood [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E09,REMOVE,Snowpiercer (2020) - S01E09 - The Train Demanded Blood [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3334,1080p/Bluray/DD+/AVC,3.44,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E09 - The Train Demanded Blood [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E10,KEEP,Snowpiercer (2020) - S01E10 - 994 Cars Long [AMZN][WEBDL-1080p Proper][EAC3 5.1][h264]-NTG.mkv,3528,1080p/WEBDL/DD+/AVC,2.90,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E10 - 994 Cars Long [AMZN][WEBDL-1080p Proper][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E10,REMOVE,Snowpiercer (2020) - S01E10 - 994 Cars Long [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3336,1080p/Bluray/DD+/AVC,3.69,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E10 - 994 Cars Long [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Squid Game - The Challenge (2023) {tvdb-421260}/Season 02/S02E04,KEEP,Squid Game - The Challenge (2023) - S02E04 - Mingle [WEBDL-1080p][EAC3 5.1][x264].mkv,3528,1080p/WEBDL/DD+/AVC,2.86,/mnt/synology/rs-tv/Squid Game - The Challenge (2023) {tvdb-421260}/Season 02/Squid Game - The Challenge (2023) - S02E04 - Mingle [WEBDL-1080p][EAC3 5.1][x264].mkv
Squid Game - The Challenge (2023) {tvdb-421260}/Season 02/S02E04,REMOVE,Squid Game - The Challenge (2023) - S02E04 - Mingle [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3528,1080p/WEBDL/DD+/AVC,2.86,/mnt/synology/rs-tv/Squid Game - The Challenge (2023) {tvdb-421260}/Season 02/Squid Game - The Challenge (2023) - S02E04 - Mingle [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Stargate SG-1 (1997) {tvdb-72449}/Season 07/S07E14,KEEP,Stargate SG-1 (1997) - S07E14 - Fallout [Bluray-1080p][EAC3 2.0][AVC]-PiR8.mkv,3329,1080p/Bluray/DD+/AVC,2.95,/mnt/synology/rs-tv/Stargate SG-1 (1997) {tvdb-72449}/Season 07/Stargate SG-1 (1997) - S07E14 - Fallout [Bluray-1080p][EAC3 2.0][AVC]-PiR8.mkv
Stargate SG-1 (1997) {tvdb-72449}/Season 07/S07E14,REMOVE,Stargate SG-1 (1997) - S07E14 - Fallout [HDTV-1080p][MP2 2.0][h264]-SFM.mkv,2367,1080p/HDTV/AVC,1.76,/mnt/synology/rs-tv/Stargate SG-1 (1997) {tvdb-72449}/Season 07/Stargate SG-1 (1997) - S07E14 - Fallout [HDTV-1080p][MP2 2.0][h264]-SFM.mkv
Station 19 (2018) {tvdb-341852}/Season 01/S01E04,KEEP,Station 19 (2018) - S01E04 - Reignited [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTb.mkv,3535,1080p/WEBDL/DD+/AVC,3.60,/mnt/synology/rs-tv/Station 19 (2018) {tvdb-341852}/Season 01/Station 19 (2018) - S01E04 - Reignited [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTb.mkv
Station 19 (2018) {tvdb-341852}/Season 01/S01E04,REMOVE,Station 19 (2018) - S01E04 - Reignited [WEBDL-1080p][EAC3 5.1][h264].mkv,3526,1080p/WEBDL/DD+/AVC,2.63,/mnt/synology/rs-tv/Station 19 (2018) {tvdb-341852}/Season 01/Station 19 (2018) - S01E04 - Reignited [WEBDL-1080p][EAC3 5.1][h264].mkv
Strike Back (2010) {tvdb-148581}/Season 08/S08E10,KEEP,Strike Back (2010) - S08E10 - Episode 10 [WEBDL-1080p][EAC3 5.1][h264]-NTb.mkv,3534,1080p/WEBDL/DD+/AVC,3.45,/mnt/synology/rs-tv/Strike Back (2010) {tvdb-148581}/Season 08/Strike Back (2010) - S08E10 - Episode 10 [WEBDL-1080p][EAC3 5.1][h264]-NTb.mkv
Strike Back (2010) {tvdb-148581}/Season 08/S08E10,REMOVE,Strike Back (2010) - S08E10 - Episode 10 [HDTV-1080p][EAC3 5.1][h264].MKV,2534,1080p/HDTV/DD+/AVC,3.45,/mnt/synology/rs-tv/Strike Back (2010) {tvdb-148581}/Season 08/Strike Back (2010) - S08E10 - Episode 10 [HDTV-1080p][EAC3 5.1][h264].MKV
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E01,KEEP,Terminator Zero (2024) - S01E01 - Model 101 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.20,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E01 - Model 101 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E01,REMOVE,Terminator Zero (2024) - S01E01 - 001 - Model 101 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.20,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E01 - 001 - Model 101 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E02,KEEP,Terminator Zero (2024) - S01E02 - Model 102 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E02 - Model 102 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E02,REMOVE,Terminator Zero (2024) - S01E02 - 002 - Model 102 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E02 - 002 - Model 102 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E03,KEEP,Terminator Zero (2024) - S01E03 - Model 103 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.27,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E03 - Model 103 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E03,REMOVE,Terminator Zero (2024) - S01E03 - 003 - Model 103 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.27,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E03 - 003 - Model 103 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E04,KEEP,Terminator Zero (2024) - S01E04 - Model 104 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3511,1080p/WEBDL/DD+/AVC,1.16,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E04 - Model 104 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E04,REMOVE,Terminator Zero (2024) - S01E04 - 004 - Model 104 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3511,1080p/WEBDL/DD+/AVC,1.16,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E04 - 004 - Model 104 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E05,KEEP,Terminator Zero (2024) - S01E05 - Model 105 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.26,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E05 - Model 105 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E05,REMOVE,Terminator Zero (2024) - S01E05 - 005 - Model 105 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.26,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E05 - 005 - Model 105 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E06,KEEP,Terminator Zero (2024) - S01E06 - 006 - Model 106 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3510,1080p/WEBDL/DD+/AVC,1.10,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E06 - 006 - Model 106 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E06,REMOVE,Terminator Zero (2024) - S01E06 - Model 106 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3510,1080p/WEBDL/DD+/AVC,1.10,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E06 - Model 106 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E07,KEEP,Terminator Zero (2024) - S01E07 - Model 107 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E07 - Model 107 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E07,REMOVE,Terminator Zero (2024) - S01E07 - 007 - Model 107 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E07 - 007 - Model 107 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E08,KEEP,Terminator Zero (2024) - S01E08 - 008 - Model 108 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E08 - 008 - Model 108 [WEBDL-1080p][EAC3 5.1][JA+EN][x264 8bit]-FLUX.mkv
Terminator Zero (2024) {tvdb-442145}/Season 01/S01E08,REMOVE,Terminator Zero (2024) - S01E08 - Model 108 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3512,1080p/WEBDL/DD+/AVC,1.22,/mnt/synology/rs-tv/Terminator Zero (2024) {tvdb-442145}/Season 01/Terminator Zero (2024) - S01E08 - Model 108 [WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv
The Blacklist (2013) {tvdb-266189}/Season 06/S06E01,KEEP,The Blacklist (2013) - S06E01 - Dr. Hans Koehler [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv,3382,1080p/Bluray/DTS/AVC,3.28,/mnt/synology/rs-tv/The Blacklist (2013) {tvdb-266189}/Season 06/The Blacklist (2013) - S06E01 - Dr. Hans Koehler [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv
The Blacklist (2013) {tvdb-266189}/Season 06/S06E01,REMOVE,The Blacklist (2013) - S06E01 - Dr. Hans Koehler [HDTV-720p][AC3 5.1][x264].mkv,458,720p/HDTV/DD/AVC,0.88,/mnt/synology/rs-tv/The Blacklist (2013) {tvdb-266189}/Season 06/The Blacklist (2013) - S06E01 - Dr. Hans Koehler [HDTV-720p][AC3 5.1][x264].mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E01,KEEP,The Bondsman (2025) - S01E01 - Pot O’Gold [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3522,1080p/WEBDL/DD+/AVC,2.26,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E01 - Pot O’Gold [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E01,REMOVE,The Bondsman (2025) - S01E01 - Pot O’Gold [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.50,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E01 - Pot O’Gold [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E02,KEEP,The Bondsman (2025) - S01E02 - Valacor [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3517,1080p/WEBDL/DD+/AVC,1.78,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E02 - Valacor [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E02,REMOVE,The Bondsman (2025) - S01E02 - Valacor [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2753,1080p/WEBRip/DD+/HEVC,0.39,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E02 - Valacor [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E03,KEEP,The Bondsman (2025) - S01E03 - Marphos [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3520,1080p/WEBDL/DD+/AVC,2.05,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E03 - Marphos [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E03,REMOVE,The Bondsman (2025) - S01E03 - Marphos [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.44,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E03 - Marphos [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E04,KEEP,The Bondsman (2025) - S01E04 - Erdos [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3518,1080p/WEBDL/DD+/AVC,1.86,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E04 - Erdos [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E04,REMOVE,The Bondsman (2025) - S01E04 - Erdos [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.40,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E04 - Erdos [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E05,KEEP,The Bondsman (2025) - S01E05 - Slypharis [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3519,1080p/WEBDL/DD+/AVC,1.95,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E05 - Slypharis [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E05,REMOVE,The Bondsman (2025) - S01E05 - Slypharis [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.43,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E05 - Slypharis [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E06,KEEP,The Bondsman (2025) - S01E06 - Revelations [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3520,1080p/WEBDL/DD+/AVC,2.09,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E06 - Revelations [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E06,REMOVE,The Bondsman (2025) - S01E06 - Revelations [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.45,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E06 - Revelations [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E07,KEEP,The Bondsman (2025) - S01E07 - Pyralis [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3516,1080p/WEBDL/DD+/AVC,1.63,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E07 - Pyralis [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E07,REMOVE,The Bondsman (2025) - S01E07 - Pyralis [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2753,1080p/WEBRip/DD+/HEVC,0.36,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E07 - Pyralis [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E08,KEEP,The Bondsman (2025) - S01E08 - Lilith [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3518,1080p/WEBDL/DD+/AVC,1.84,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E08 - Lilith [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
The Bondsman (2025) {tvdb-436695}/Season 01/S01E08,REMOVE,The Bondsman (2025) - S01E08 - Lilith [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv,2754,1080p/WEBRip/DD+/HEVC,0.40,/mnt/synology/rs-tv/The Bondsman (2025) {tvdb-436695}/Season 01/The Bondsman (2025) - S01E08 - Lilith [WEBRip-1080p][EAC3 5.1][x265]-HODL.mkv
The Right Stuff (2020) {tvdb-362576}/Season 01/S01E04,KEEP,The Right Stuff (2020) - S01E04 - Advent [WEBDL-1080p][EAC3 Atmos 5.1][h264]-LAZY.mkv,3881,1080p/WEBDL/Atmos/AVC,3.18,/mnt/synology/rs-tv/The Right Stuff (2020) {tvdb-362576}/Season 01/The Right Stuff (2020) - S01E04 - Advent [WEBDL-1080p][EAC3 Atmos 5.1][h264]-LAZY.mkv
The Right Stuff (2020) {tvdb-362576}/Season 01/S01E04,REMOVE,The Right Stuff (2020) - S01E04 - Advent [HDTV-720p][EAC3 5.1][h264].mkv,515,720p/HDTV/DD+/AVC,1.55,/mnt/synology/rs-tv/The Right Stuff (2020) {tvdb-362576}/Season 01/The Right Stuff (2020) - S01E04 - Advent [HDTV-720p][EAC3 5.1][h264].mkv
The Righteous Gemstones (2019) {tvdb-357223}/Season 04/S04E09,KEEP,The Righteous Gemstones (2019) - S04E09 - That Man of God May Be Complete [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3881,1080p/WEBDL/Atmos/AVC,3.13,/mnt/synology/rs-tv/The Righteous Gemstones (2019) {tvdb-357223}/Season 04/The Righteous Gemstones (2019) - S04E09 - That Man of God May Be Complete [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv
The Righteous Gemstones (2019) {tvdb-357223}/Season 04/S04E09,REMOVE,The Righteous Gemstones (2019) - S04E09 - That Man of God May Be Complete [WEBDL-1080p][EAC3 5.1][h264]-SuccessfulCrab.mkv,3531,1080p/WEBDL/DD+/AVC,3.13,/mnt/synology/rs-tv/The Righteous Gemstones (2019) {tvdb-357223}/Season 04/The Righteous Gemstones (2019) - S04E09 - That Man of God May Be Complete [WEBDL-1080p][EAC3 5.1][h264]-SuccessfulCrab.mkv
