Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
The Fourth Kind (2009),tie,The Fourth Kind (2009) {tmdb-22824} - [Bluray-720p][AAC 5.1][x264].mp4,2665,The Fourth Kind (2009) {tmdb-22824} - [Bluray-720p][AAC 5.1][x264].mp4,2665,NO ACTION (keep both),,Both versions are equal quality (2665)
The Fall (2006),tie,The Fall (2006) {tmdb-14784} - {edition-Restored} [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-SM737.mkv,4317,The Fall (2006) {tmdb-14784} - {edition-Restored} [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-SM737.mkv,4317,NO ACTION (keep both),,Both versions are equal quality (4317)
Legend of the Guardians The Owls of Ga'Hoole (2010),tie,Legend of the Guardians The Owls of Ga'Hoole (2010) {tmdb-41216} - [Remux-1080p Proper][DTS-HD MA 5.1][h264].mkv,4673,Legend of the Guardians The Owls of Ga'Hoole (2010) {tmdb-41216} - [Remux-1080p Proper][DTS-HD MA 5.1][h264].mkv,4673,NO ACTION (keep both),,Both versions are equal quality (4673)
The Jungle Book (2016),tie,The Jungle Book (2016) {tmdb-278927} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-SM737.mkv,4661,The Jungle Book (2016) {tmdb-278927} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-SM737.mkv,4661,NO ACTION (keep both),,Both versions are equal quality (4661)
Christmas at the Catnip Cafe (2025),chris,,0,Christmas at the Catnip Cafe (2025) {tmdb-1545999} - [WEBDL-1080p][EAC3 2.0][h264]-NoRBiT.mkv,3306,COPY Chris → Ali,,Only Chris has this file
Wyatt Earp (1994),tie,Wyatt Earp (1994) {tmdb-12160} - [Remux-1080p][AC3 5.1][VC1]-KRaLiMaRKo.mkv,4300,Wyatt Earp (1994) {tmdb-12160} - [Remux-1080p][AC3 5.1][VC1]-KRaLiMaRKo.mkv,4300,NO ACTION (keep both),,Both versions are equal quality (4300)
Escape Plan The Extractors (2019),tie,Escape Plan The Extractors (2019) {tmdb-480042} - [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,3918,Escape Plan The Extractors (2019) {tmdb-480042} - [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,3918,NO ACTION (keep both),,Both versions are equal quality (3918)
Meet the Robinsons (2007),tie,Meet the Robinsons (2007) {tmdb-1267} - [Bluray-1080p][DTS 5.1][x264]-BMF.mkv,3894,Meet the Robinsons (2007) {tmdb-1267} - [Bluray-1080p][DTS 5.1][x264]-BMF.mkv,3894,NO ACTION (keep both),,Both versions are equal quality (3894)
Beauty and the Beast (1991),ali,Beauty and the Beast (1991) {tmdb-10020} - [Bluray-1080p][DTS 5.1][x264]-Chotab.mkv,3889,,0,COPY Ali → Chris,,Only Ali has this file
Halo Legends (2010),chris,,0,Halo Legends (2010) {tmdb-573531} - [Bluray-720p][AC3 5.1][x264].mkv,2705,COPY Chris → Ali,,Only Chris has this file
Citizen Kane (1941),tie,Citizen Kane (1941) {tmdb-15} - [Bluray-1080p][FLAC 1.0][x264]-CRiSC.mkv,3727,Citizen Kane (1941) {tmdb-15} - [Bluray-1080p][FLAC 1.0][x264]-CRiSC.mkv,3727,NO ACTION (keep both),,Both versions are equal quality (3727)
Next (2007),tie,Next (2007) {tmdb-1738} - [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,3941,Next (2007) {tmdb-1738} - [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,3941,NO ACTION (keep both),,Both versions are equal quality (3941)
Appendage (2023),tie,Appendage (2023) {tmdb-1081662} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,3291,Appendage (2023) {tmdb-1081662} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-OWiE.mkv,3291,NO ACTION (keep both),,Both versions are equal quality (3291)
Addams Family Values (1993),tie,Addams Family Values (1993) {tmdb-2758} - [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv,4171,Addams Family Values (1993) {tmdb-2758} - [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv,4171,NO ACTION (keep both),,Both versions are equal quality (4171)
Pet Sematary Bloodlines (2023),tie,Pet Sematary Bloodlines (2023) {tmdb-830764} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4172,Pet Sematary Bloodlines (2023) {tmdb-830764} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4172,NO ACTION (keep both),,Both versions are equal quality (4172)
Hanna (2011),tie,Hanna (2011) {tmdb-50456} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,3794,Hanna (2011) {tmdb-50456} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,3794,NO ACTION (keep both),,Both versions are equal quality (3794)
The Incredible Hulk (2008),tie,The Incredible Hulk (2008) {tmdb-1724} - [Bluray-1080p][EAC3 Atmos 7.1][DV HDR10][x265]-c0kE.mkv,4733,The Incredible Hulk (2008) {tmdb-1724} - [Bluray-1080p][EAC3 Atmos 7.1][DV HDR10][x265]-c0kE.mkv,4733,NO ACTION (keep both),,Both versions are equal quality (4733)
The Journey of Natty Gann (1985),chris,,0,The Journey of Natty Gann (1985) {tmdb-35144} - [Remux-1080p][AC3 2.0][AVC]-KRaLiMaRKo.mkv,4384,COPY Chris → Ali,,Only Chris has this file
Elvira Mistress of the Dark (1988),chris,Elvira Mistress of the Dark (1988) {tmdb-5680} - [Bluray-1080p][FLAC 2.0][DV HDR10][x265]-coffee.mkv,4300,Elvira Mistress of the Dark (1988) {tmdb-5680} - [Remux-1080p][DTS-HD MA 5.1][AVC]-EPSiLON.mkv,4700,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+400)
The Swan Princess (1994),chris,The Swan Princess (1994) {tmdb-22586} - [Bluray-1080p][AC3 2.0][x264]-AnimeToons.mkv,3781,The Swan Princess (1994) {tmdb-22586} - [Bluray-1080p][DTS 5.1][x264]-AMIABLE.mkv,3887,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+106)
Penguins of Madagascar (2014),tie,Penguins of Madagascar (2014) {tmdb-270946} - [Bluray-1080p][DTS-ES 5.1][x264]-SbR.mkv,3895,Penguins of Madagascar (2014) {tmdb-270946} - [Bluray-1080p][DTS-ES 5.1][x264]-SbR.mkv,3895,NO ACTION (keep both),,Both versions are equal quality (3895)
Deliver Us (2023),tie,Deliver Us (2023) {tmdb-1097150} - [WEBDL-1080p][EAC3 5.1][h264]-BobDobbs.mkv,3276,Deliver Us (2023) {tmdb-1097150} - [WEBDL-1080p][EAC3 5.1][h264]-BobDobbs.mkv,3276,NO ACTION (keep both),,Both versions are equal quality (3276)
Swan Song (2021),chris,,0,Swan Song (2021) {tmdb-794602} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3917,COPY Chris → Ali,,Only Chris has this file
Unstoppable (2024),tie,Unstoppable (2024) {tmdb-1101448} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-Kitsune.mkv,3682,Unstoppable (2024) {tmdb-1101448} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-Kitsune.mkv,3682,NO ACTION (keep both),,Both versions are equal quality (3682)
Halloween H20 20 Years Later (1998),chris,Halloween H20 20 Years Later (1998) {tmdb-11675} - [Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,3890,Halloween H20 20 Years Later (1998) {tmdb-11675} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-LEGi0N.mkv,4406,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+516)
Ali (2001),ali,Ali (2001) {tmdb-8489} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3953,Ali (2001) {tmdb-8489} - [Bluray-1080p][AC3 5.1][x264]-CRiSC.mkv,3893,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+60)
Hounds of War (2024),tie,Hounds of War (2024) {tmdb-949484} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3820,Hounds of War (2024) {tmdb-949484} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3820,NO ACTION (keep both),,Both versions are equal quality (3820)
All of You (2025),tie,All of You (2025) {tmdb-1319965} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3672,All of You (2025) {tmdb-1319965} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3672,NO ACTION (keep both),,Both versions are equal quality (3672)
Monster Pets A Hotel Transylvania Short (2021),tie,Monster Pets A Hotel Transylvania Short (2021) {tmdb-813258} - [AMZN][WEBDL-1080p][EAC3 5.1][x264]-BATMAN.mkv,3253,Monster Pets A Hotel Transylvania Short (2021) {tmdb-813258} - [AMZN][WEBDL-1080p][EAC3 5.1][x264]-BATMAN.mkv,3253,NO ACTION (keep both),,Both versions are equal quality (3253)
Warlock (1959),chris,,0,Warlock (1959) {tmdb-37412} - [Bluray-1080p][DTS 5.1][x264].mkv,3931,COPY Chris → Ali,,Only Chris has this file
Old Henry (2021),tie,Old Henry (2021) {tmdb-785663} - [Hybrid][Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,3890,Old Henry (2021) {tmdb-785663} - [Hybrid][Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,3890,NO ACTION (keep both),,Both versions are equal quality (3890)
The Man Who Knew Too Much (1956),ali,The Man Who Knew Too Much (1956) {tmdb-574} - [Bluray-1080p Proper][EAC3 3.0][HDR10][x265]-PTer.mkv,4409,The Man Who Knew Too Much (1956) {tmdb-574} - [Bluray-1080p][FLAC 2.0][x264]-TayTO.mkv,3779,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+630)
State of Play (2009),ali,State of Play (2009) {tmdb-16995} - [Bluray-1080p Proper][EAC3 5.1][x264]-REPACK-TuNA.mkv,3902,State of Play (2009) {tmdb-16995} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3776,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+126)
Blue Beetle (2023),ali,Blue Beetle (2023) {tmdb-565770} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4229,Blue Beetle (2023) {tmdb-565770} - [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3677,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+552)
Luck (2022),tie,Luck (2022) {tmdb-585511} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3678,Luck (2022) {tmdb-585511} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3678,NO ACTION (keep both),,Both versions are equal quality (3678)
Grindhouse (2007),tie,Grindhouse (2007) {tmdb-285923} - [Bluray-1080p Proper][AC3 5.1][x264]-BHDStudio.mp4,3814,Grindhouse (2007) {tmdb-285923} - [Bluray-1080p Proper][AC3 5.1][x264]-BHDStudio.mp4,3814,NO ACTION (keep both),,Both versions are equal quality (3814)
Sex Drive (2008),tie,Sex Drive (2008) {tmdb-13523} - {edition-Unrated} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3777,Sex Drive (2008) {tmdb-13523} - {edition-Unrated} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3777,NO ACTION (keep both),,Both versions are equal quality (3777)
Last Breath (2025),ali,Last Breath (2025) {tmdb-972533} - [Bluray-1080p][TrueHD 5.1][x264]-KNiVES.mkv,4200,Last Breath (2025) {tmdb-972533} - [MA][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-BYNDR.mkv,3655,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+545)
Their Finest (2017),chris,Their Finest (2017) {tmdb-340101} - [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,3800,Their Finest (2017) {tmdb-340101} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4102,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+302)
The Truman Show (1998),tie,The Truman Show (1998) {tmdb-37165} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-PTer.mkv,4379,The Truman Show (1998) {tmdb-37165} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-PTer.mkv,4379,NO ACTION (keep both),,Both versions are equal quality (4379)
Ironclad (2011),ali,Ironclad (2011) {tmdb-38543} - [Bluray-1080p][DTS 5.1][x264]-MAD.mkv,3930,Ironclad (2011) {tmdb-38543} - [HDTV-720p][DTS 5.1][x264].mkv,1554,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+2376)
Louis C.K. Sorry (2021),tie,Louis C.K. Sorry (2021) {tmdb-1318297} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-PLAN.mkv,3291,Louis C.K. Sorry (2021) {tmdb-1318297} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-PLAN.mkv,3291,NO ACTION (keep both),,Both versions are equal quality (3291)
Pay the Ghost (2015),tie,Pay the Ghost (2015) {tmdb-290637} - [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,3926,Pay the Ghost (2015) {tmdb-290637} - [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,3926,NO ACTION (keep both),,Both versions are equal quality (3926)
Enemy at the Gates (2001),tie,Enemy at the Gates (2001) {tmdb-853} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-W4NK3R.mkv,4395,Enemy at the Gates (2001) {tmdb-853} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-W4NK3R.mkv,4395,NO ACTION (keep both),,Both versions are equal quality (4395)
Fire with Fire (2012),chris,,0,Fire with Fire (2012) {tmdb-139567} - [Bluray-720p][DTS 5.1][x264].mkv,2834,COPY Chris → Ali,,Only Chris has this file
Interstellar (2014),ali,Interstellar (2014) {tmdb-157336} - {edition-IMAX} [Hybrid][Bluray-1080p][EAC3 5.1][DV HDR10][x265]-HiDt.mkv,4450,,0,COPY Ali → Chris,,Only Ali has this file
Airborne (1993),tie,Airborne (1993) {tmdb-13064} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-monkee.mkv,3321,Airborne (1993) {tmdb-13064} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-monkee.mkv,3321,NO ACTION (keep both),,Both versions are equal quality (3321)
The Black Cauldron (1985),chris,,0,The Black Cauldron (1985) {tmdb-10957} - [WEBDL-1080p][EAC3 5.1][x264].mkv,3315,COPY Chris → Ali,,Only Chris has this file
Finding Dory (2016),tie,Finding Dory (2016) {tmdb-127380} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3925,Finding Dory (2016) {tmdb-127380} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3925,NO ACTION (keep both),,Both versions are equal quality (3925)
Top Gun (1986),tie,Top Gun (1986) {tmdb-744} - {edition-Remastered} [Bluray-1080p][TrueHD Atmos 7.1][AV1]-onlyfaffs.mkv,4319,Top Gun (1986) {tmdb-744} - {edition-Remastered} [Bluray-1080p][TrueHD Atmos 7.1][AV1]-onlyfaffs.mkv,4319,NO ACTION (keep both),,Both versions are equal quality (4319)
The Da Vinci Code (2006),tie,The Da Vinci Code (2006) {tmdb-591} - {edition-Extended Cut} [Bluray-1080p][TrueHD 5.1][x264]-PirateM.mkv,4180,The Da Vinci Code (2006) {tmdb-591} - {edition-Extended Cut} [Bluray-1080p][TrueHD 5.1][x264]-PirateM.mkv,4180,NO ACTION (keep both),,Both versions are equal quality (4180)
Tom Papa Youre Doing Great! (2020),chris,,0,Tom Papa Youre Doing Great! (2020) {tmdb-661728} - [NF][WEBDL-1080p][EAC3 5.1][x264]-GPRS.mkv,3273,COPY Chris → Ali,,Only Chris has this file
Self less (2015),ali,Self less (2015) {tmdb-238615} - [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,3931,Self less (2015) {tmdb-238615} - [Bluray-1080p][DTS 5.1][x264].mkv,3894,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+37)
Jack and Jill (2011),ali,Jack and Jill (2011) {tmdb-71880} - [Bluray-1080p][DTS 5.1][x264]-Counterfeit.mkv,3865,,0,COPY Ali → Chris,,Only Ali has this file
Lokah Chapter 1 Chandra (2025),tie,Lokah Chapter 1 Chandra (2025) {tmdb-1290190} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-KRATOS.mkv,3641,Lokah Chapter 1 Chandra (2025) {tmdb-1290190} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-KRATOS.mkv,3641,NO ACTION (keep both),,Both versions are equal quality (3641)
Our House (2018),chris,,0,Our House (2018) {tmdb-414191} - [Bluray-1080p][DTS 5.1][x264].mkv,3865,COPY Chris → Ali,,Only Chris has this file
Dirty Angels (2024),tie,Dirty Angels (2024) {tmdb-1043905} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3827,Dirty Angels (2024) {tmdb-1043905} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3827,NO ACTION (keep both),,Both versions are equal quality (3827)
Darkest Hour (2017),tie,Darkest Hour (2017) {tmdb-399404} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3851,Darkest Hour (2017) {tmdb-399404} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3851,NO ACTION (keep both),,Both versions are equal quality (3851)
The Siege (2023),tie,The Siege (2023) {tmdb-1092899} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3294,The Siege (2023) {tmdb-1092899} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3294,NO ACTION (keep both),,Both versions are equal quality (3294)
The Generals Daughter (1999),tie,The Generals Daughter (1999) {tmdb-2275} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3939,The Generals Daughter (1999) {tmdb-2275} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3939,NO ACTION (keep both),,Both versions are equal quality (3939)
One Way (2022),tie,One Way (2022) {tmdb-747803} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3855,One Way (2022) {tmdb-747803} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3855,NO ACTION (keep both),,Both versions are equal quality (3855)
I Love Trouble (1994),chris,I Love Trouble (1994) {tmdb-10879} - [Bluray-1080p][DTS 5.1][x264]-PSYCHD.mkv,3887,I Love Trouble (1994) {tmdb-10879} - [Remux-1080p][DTS-HD MA 5.1][AVC]-iROBOT.mkv,4700,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+813)
Wild Hogs (2007),tie,Wild Hogs (2007) {tmdb-11199} - [Bluray-1080p][DTS 5.1][x264].mkv,3865,Wild Hogs (2007) {tmdb-11199} - [Bluray-1080p][DTS 5.1][x264].mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
The Jungle Book (1967),tie,The Jungle Book (1967) {tmdb-9325} - [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,3877,The Jungle Book (1967) {tmdb-9325} - [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,3877,NO ACTION (keep both),,Both versions are equal quality (3877)
G20 (2025),ali,G20 (2025) {tmdb-1045938} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3662,G20 (2025) {tmdb-1045938} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-PiRaTeS.mkv,3312,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+350)
Settlers (2021),chris,,0,Settlers (2021) {tmdb-791568} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3251,COPY Chris → Ali,,Only Chris has this file
Rise Blood Hunter (2007),chris,,0,Rise Blood Hunter (2007) {tmdb-1872} - [Bluray-720p][DTS 5.1][x264].mkv,2865,COPY Chris → Ali,,Only Chris has this file
The Amityville Horror (1979),tie,The Amityville Horror (1979) {tmdb-11449} - {edition-Remastered} [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4184,The Amityville Horror (1979) {tmdb-11449} - {edition-Remastered} [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4184,NO ACTION (keep both),,Both versions are equal quality (4184)
Creep 2 (2017),tie,Creep 2 (2017) {tmdb-396493} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3310,Creep 2 (2017) {tmdb-396493} - [WEBDL-1080p][EAC3 5.1][h264].mkv,3310,NO ACTION (keep both),,Both versions are equal quality (3310)
Vampire Hunter D Bloodlust (2001),chris,,0,Vampire Hunter D Bloodlust (2001) {tmdb-15999} - [Bluray-1080p][DTS-HD MA 5.1][x264]-decatora27.mkv,4102,COPY Chris → Ali,,Only Chris has this file
The Locksmith (2023),chris,,0,The Locksmith (2023) {tmdb-1163498} - [WEBDL-1080p][AC3 5.1][h264]-SMURF.mkv,3245,COPY Chris → Ali,,Only Chris has this file
My Friend Dahmer (2017),chris,,0,My Friend Dahmer (2017) {tmdb-445040} - [Bluray-1080p][DTS 5.1][x264].mkv,3879,COPY Chris → Ali,,Only Chris has this file
The Internship (2026),tie,The Internship (2026) {tmdb-1584215} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,3313,The Internship (2026) {tmdb-1584215} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,3313,NO ACTION (keep both),,Both versions are equal quality (3313)
The Revenant (2015),tie,The Revenant (2015) {tmdb-281957} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-PTer.mkv,4388,The Revenant (2015) {tmdb-281957} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-PTer.mkv,4388,NO ACTION (keep both),,Both versions are equal quality (4388)
Roofman (2025),tie,Roofman (2025) {tmdb-1242419} - [WEBDL-1080p][EAC3 5.1][h264]-PiRaTeS.mkv,3350,Roofman (2025) {tmdb-1242419} - [WEBDL-1080p][EAC3 5.1][h264]-PiRaTeS.mkv,3350,NO ACTION (keep both),,Both versions are equal quality (3350)
A Knights War (2025),chris,,0,A Knights War (2025) {tmdb-1312833} - [Remux-1080p][AC3 5.1][x264]-RFX.mkv,4373,COPY Chris → Ali,,Only Chris has this file
Blacklight (2022),ali,Blacklight (2022) {tmdb-823625} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3844,,0,COPY Ali → Chris,,Only Ali has this file
Barb and Star Go to Vista Del Mar (2021),tie,Barb and Star Go to Vista Del Mar (2021) {tmdb-595813} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3863,Barb and Star Go to Vista Del Mar (2021) {tmdb-595813} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3863,NO ACTION (keep both),,Both versions are equal quality (3863)
Prom Pact (2023),chris,,0,Prom Pact (2023) {tmdb-932430} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,3294,COPY Chris → Ali,,Only Chris has this file
The Disaster Artist (2017),ali,The Disaster Artist (2017) {tmdb-371638} - [Bluray-1080p][TrueHD 7.1][x264]-HDH.mkv,4176,The Disaster Artist (2017) {tmdb-371638} - [Bluray-1080p][AC3 5.1][x264]-TayTO.mkv,3862,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+314)
Fear Street 1994 (2021),tie,Fear Street 1994 (2021) {tmdb-591273} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,4157,Fear Street 1994 (2021) {tmdb-591273} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,4157,NO ACTION (keep both),,Both versions are equal quality (4157)
Suitable Flesh (2023),tie,Suitable Flesh (2023) {tmdb-1006947} - [Bluray-1080p][AC3 5.1][x264]-oindividuo.mkv,3771,Suitable Flesh (2023) {tmdb-1006947} - [Bluray-1080p][AC3 5.1][x264]-oindividuo.mkv,3771,NO ACTION (keep both),,Both versions are equal quality (3771)
Cell (2016),tie,Cell (2016) {tmdb-168098} - [Bluray-720p][DTS 5.1][x264]-CRiME.mkv,2850,Cell (2016) {tmdb-168098} - [Bluray-720p][DTS 5.1][x264]-CRiME.mkv,2850,NO ACTION (keep both),,Both versions are equal quality (2850)
Good Morning Vietnam (1987),tie,Good Morning Vietnam (1987) {tmdb-801} - [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,3931,Good Morning Vietnam (1987) {tmdb-801} - [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,3931,NO ACTION (keep both),,Both versions are equal quality (3931)
Amen. (2002),chris,,0,Amen. (2002) {tmdb-9045} - [Bluray-1080p][DTS 2.0][x264].mkv,3898,COPY Chris → Ali,,Only Chris has this file
PCU (1994),chris,,0,PCU (1994) {tmdb-14425} - [WEBRip-1080p][EAC3 2.0][x264]-monkee.mkv,3127,COPY Chris → Ali,,Only Chris has this file
Batman The Killing Joke (2016),chris,Batman The Killing Joke (2016) {tmdb-382322} - [Bluray-1080p][AC3 5.1][x264]-decibeL.mkv,3757,Batman The Killing Joke (2016) {tmdb-382322} - [Bluray-1080p][DTS 5.1][x264].mkv,3843,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+86)
The Radleys (2024),tie,The Radleys (2024) {tmdb-1139713} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv,3321,The Radleys (2024) {tmdb-1139713} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3321,NO ACTION (keep both),,Both versions are equal quality (3321)
Silverton Siege (2022),tie,Silverton Siege (2022) {tmdb-951470} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3625,Silverton Siege (2022) {tmdb-951470} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3625,NO ACTION (keep both),,Both versions are equal quality (3625)
Crown for Christmas (2015),chris,,0,Crown for Christmas (2015) {tmdb-360603} - [HDTV-720p][AC3 5.1][x264]-W4F.mkv,1420,COPY Chris → Ali,,Only Chris has this file
The Thomas Crown Affair (1999),chris,The Thomas Crown Affair (1999) {tmdb-913} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3842,The Thomas Crown Affair (1999) {tmdb-913} - [Bluray-1080p][DTS 5.1][x264]-HighCode.mkv,3889,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+47)
The Blair Witch Project (1999),tie,The Blair Witch Project (1999) {tmdb-2667} - [Bluray-1080p][AAC 2.0][x264]-hallowed.mkv,3719,The Blair Witch Project (1999) {tmdb-2667} - [Bluray-1080p][AAC 2.0][x264]-hallowed.mkv,3719,NO ACTION (keep both),,Both versions are equal quality (3719)
