title,filename,path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Natalie Palamides Nate - A One Man Show (2020),Nate A One Man Show (2020) {imdb-tt10798934} [NF][WEBDL-1080p][EAC3 5.1][x264]-tobias.mkv,/mnt/synology/rs-movies/Natalie Palamides Nate - A One Man Show (2020)/Nate A One Man Show (2020) {imdb-tt10798934} [NF][WEBDL-1080p][EAC3 5.1][x264]-tobias.mkv,2582764029,2.41,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,59.9,5.75
Forgotten Experiment (2023),Forgotten Experiment (2023) {imdb-tt7106686} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,/mnt/synology/rs-movies/Forgotten Experiment (2023)/Forgotten Experiment (2023) {imdb-tt7106686} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,5098233784,4.75,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,104.2,6.52
Molly's Game (2017),Molly's Game (2017) {imdb-tt4209788} [Bluray-1080p][DTS 5.1][x264]-TayTO.mkv,/mnt/synology/rs-movies/Molly's Game (2017)/Molly's Game (2017) {imdb-tt4209788} [Bluray-1080p][DTS 5.1][x264]-TayTO.mkv,17212558483,16.03,1080p,1920.0,804.0,H.264,DTS,,BluRay,,141.0,16.28
Anora (2024),Anora (2024) {imdb-tt28607951} [Bluray-1080p][DTS-HD MA 5.1][x264]-Ulysse.mkv,/mnt/synology/rs-movies/Anora (2024)/Anora (2024) {imdb-tt28607951} [Bluray-1080p][DTS-HD MA 5.1][x264]-Ulysse.mkv,24896834613,23.19,1080p,1920.0,804.0,H.264,DTS-HD,,BluRay,,138.8,23.92
Flight of the Navigator (1986),Flight of the Navigator (1986) {imdb-tt0091059} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Flight of the Navigator (1986)/Flight of the Navigator (1986) {imdb-tt0091059} [Bluray-1080p][DTS 5.1][x264].mkv,10205053115,9.5,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,89.6,15.19
"Truman Show, The (1998)",The Truman Show (1998) {imdb-tt0120382} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-PTer.mkv,"/mnt/synology/rs-movies/Truman Show, The (1998)/The Truman Show (1998) {imdb-tt0120382} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-PTer.mkv",13930532232,12.97,1080p,1920.0,1038.0,H.265,DD+,DV HDR10,BluRay,,102.9,18.05
"Few Good Men, A (1992)",A.Few.Good.Men.1992.1080p.BluRay.DTS.x264-CtrlHD.mkv,"/mnt/synology/rs-movies/Few Good Men, A (1992)/A.Few.Good.Men.1992.1080p.BluRay.DTS.x264-CtrlHD.mkv",12406499848,11.55,1080p,1920.0,816.0,H.264,DTS,,BluRay,,138.0,11.99
Lethal Weapon (1987),Lethal Weapon (1987) {imdb-tt0093409} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,/mnt/synology/rs-movies/Lethal Weapon (1987)/Lethal Weapon (1987) {imdb-tt0093409} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,14331980522,13.35,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,109.6,17.43
The Skin I Live In (2011),The Skin I Live In (2011) {imdb-tt1189073} [Bluray-720p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/The Skin I Live In (2011)/The Skin I Live In (2011) {imdb-tt1189073} [Bluray-720p][DTS 5.1][x264].mkv,5863985650,5.46,720p,1280.0,688.0,H.264,DTS,,BluRay,,120.2,6.51
The Greatest Night in Pop (2024),The Greatest Night in Pop (2024) {imdb-tt30796448} [NF][WEBDL-1080p][EAC3 5.1][x264]-GRABBED.mkv,/mnt/synology/rs-movies/The Greatest Night in Pop (2024)/The Greatest Night in Pop (2024) {imdb-tt30796448} [NF][WEBDL-1080p][EAC3 5.1][x264]-GRABBED.mkv,4551333890,4.24,1080p,1440.0,1080.0,H.264,DD+,,WEB-DL,,98.1,6.19
The Other Boleyn Girl (2008),The Other Boleyn Girl (2008) {imdb-tt0467200} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/The Other Boleyn Girl (2008)/The Other Boleyn Girl (2008) {imdb-tt0467200} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,10138068135,9.44,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,115.3,11.72
Trainwreck The Real Project X (2025),Trainwreck The Real Project X (2025) {imdb-tt36856496} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,/mnt/synology/rs-movies/Trainwreck The Real Project X (2025)/Trainwreck The Real Project X (2025) {imdb-tt36856496} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,2007691798,1.87,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,48.0,5.57
Silent Night (2012),Silent Night (2012) {imdb-tt2347497} [Remux-1080p][DTS-HD MA 5.1][AVC]-LEGi0N.mkv,/mnt/synology/rs-movies/Silent Night (2012)/Silent Night (2012) {imdb-tt2347497} [Remux-1080p][DTS-HD MA 5.1][AVC]-LEGi0N.mkv,19816847625,18.46,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,93.7,28.19
Mufasa The Lion King (2024),Mufasa The Lion King (2024) {imdb-tt13186482} [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-KiNGOFTHEJUNGLE.mkv,/mnt/synology/rs-movies/Mufasa The Lion King (2024)/Mufasa The Lion King (2024) {imdb-tt13186482} [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-KiNGOFTHEJUNGLE.mkv,7618000104,7.09,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,118.0,8.61
Bubba Ho-tep (2002),Bubba Ho-tep (2002) {imdb-tt0281686} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/Bubba Ho-tep (2002)/Bubba Ho-tep (2002) {imdb-tt0281686} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,9980051422,9.29,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,95.6,13.92
Wrong Turn 2 Dead End (2007),Wrong Turn 2 Dead End (2007) {imdb-tt0804555} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Wrong Turn 2 Dead End (2007)/Wrong Turn 2 Dead End (2007) {imdb-tt0804555} [Bluray-1080p][DTS 5.1][x264].mkv,8190754185,7.63,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,97.0,11.26
Nitram (2021),Nitram (2021) {imdb-tt13694628} [Bluray-1080p][DTS-HD MA 5.1][x264]-usury.mkv,/mnt/synology/rs-movies/Nitram (2021)/Nitram (2021) {imdb-tt13694628} [Bluray-1080p][DTS-HD MA 5.1][x264]-usury.mkv,9168639471,8.54,1080p,1674.0,1080.0,H.264,DTS-HD,,BluRay,,111.5,10.97
Unfinished Business (2015),Unfinished Business (2015) {imdb-tt2358925} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/Unfinished Business (2015)/Unfinished Business (2015) {imdb-tt2358925} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,14087209524,13.12,1080p,1920.0,798.0,H.264,DTS,,BluRay,,90.9,20.65
E.T. the Extra-Terrestrial (1982),E.T. the Extra-Terrestrial (1982) {imdb-tt0083866} [Remux-1080p][DTS-HD MA 7.1][h264].mkv,/mnt/synology/rs-movies/E.T. the Extra-Terrestrial (1982)/E.T. the Extra-Terrestrial (1982) {imdb-tt0083866} [Remux-1080p][DTS-HD MA 7.1][h264].mkv,30024347947,27.96,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,114.6,34.93
The Silence of the Lambs (1991),The Silence of the Lambs (1991) {imdb-tt0102926} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,/mnt/synology/rs-movies/The Silence of the Lambs (1991)/The Silence of the Lambs (1991) {imdb-tt0102926} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,28410472578,26.46,1080p,1920.0,1038.0,H.265,DD+,DV HDR10,BluRay,,118.6,31.95
The Astronaut (2025),The Astronaut (2025) {imdb-tt13964560} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv,/mnt/synology/rs-movies/The Astronaut (2025)/The Astronaut (2025) {imdb-tt13964560} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv,5343521542,4.98,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,90.3,7.89
Short Circuit (1986),Short Circuit (1986) {imdb-tt0091949} [HDTV-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Short Circuit (1986)/Short Circuit (1986) {imdb-tt0091949} [HDTV-1080p][DTS 5.1][x264].mkv,9174952419,8.54,1080p,1920.0,792.0,H.264,DTS,,HDTV,,98.6,12.41
Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Temple of Doom (1984) {imdb-tt0087469} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Indiana Jones and the Temple of Doom (1984)/Indiana Jones and the Temple of Doom (1984) {imdb-tt0087469} [Bluray-1080p][DTS 5.1][x264].mkv,9390704716,8.75,1080p,1920.0,816.0,H.264,DTS,,BluRay,,118.5,10.57
El Dorado (1966),El Dorado (1966) {imdb-tt0061619} [WEBDL-720p][AC3 2.0][x264].mkv,/mnt/synology/rs-movies/El Dorado (1966)/El Dorado (1966) {imdb-tt0061619} [WEBDL-720p][AC3 2.0][x264].mkv,4694488508,4.37,720p,1280.0,720.0,H.264,DD,,WEB-DL,,126.5,4.95
Hitpig! (2024),Hitpig! (2024) {imdb-tt13176330} [WEBDL-1080p][EAC3 5.1][x264]-DOLORES.mkv,/mnt/synology/rs-movies/Hitpig! (2024)/Hitpig! (2024) {imdb-tt13176330} [WEBDL-1080p][EAC3 5.1][x264]-DOLORES.mkv,5163013175,4.81,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,84.9,8.1
The Last Stop in Yuma County (2024),The Last Stop in Yuma County (2024) {imdb-tt11674730} [AMZN MA][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,/mnt/synology/rs-movies/The Last Stop in Yuma County (2024)/The Last Stop in Yuma County (2024) {imdb-tt11674730} [AMZN MA][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,6872138124,6.4,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,90.5,10.13
His Only Son (2023),His Only Son (2023) {imdb-tt8277246} [AMZN][WEBDL-1080p][EAC3 5.1][x264]-PHOCiS.mkv,/mnt/synology/rs-movies/His Only Son (2023)/His Only Son (2023) {imdb-tt8277246} [AMZN][WEBDL-1080p][EAC3 5.1][x264]-PHOCiS.mkv,9122173001,8.5,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,104.2,11.68
Gary Owen I Got My Associates (2017),Gary Owen I Got My Associates (2017) {imdb-tt15155502} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-monkee.mkv,/mnt/synology/rs-movies/Gary Owen I Got My Associates (2017)/Gary Owen I Got My Associates (2017) {imdb-tt15155502} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-monkee.mkv,6741919728,6.28,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,62.2,14.45
Pay the Ghost (2015),Pay the Ghost (2015) {imdb-tt3733778} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,/mnt/synology/rs-movies/Pay the Ghost (2015)/Pay the Ghost (2015) {imdb-tt3733778} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,13573550896,12.64,1080p,1920.0,800.0,H.264,DTS,,BluRay,,94.1,19.23
A Complete Unknown (2024),A Complete Unknown (2024) {imdb-tt11563598} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,/mnt/synology/rs-movies/A Complete Unknown (2024)/A Complete Unknown (2024) {imdb-tt11563598} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,10660156252,9.93,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,141.2,10.07
The Descendants (2011),The Descendants (2011) {imdb-tt1033575} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,/mnt/synology/rs-movies/The Descendants (2011)/The Descendants (2011) {imdb-tt1033575} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,13801516330,12.85,1080p,1920.0,800.0,H.264,DTS,,BluRay,,115.0,16.0
Thundercats Ho The Movie (1986),ThunderCats Ho! – The Movie (1987) {imdb-tt1223895} [WEBDL-720p][AAC 2.0][h264]-TV.mkv,/mnt/synology/rs-movies/Thundercats Ho The Movie (1986)/ThunderCats Ho! – The Movie (1987) {imdb-tt1223895} [WEBDL-720p][AAC 2.0][h264]-TV.mkv,9222808095,8.59,720p,1280.0,960.0,H.264,AAC,,WEB-DL,,119.7,10.28
V H S 2 (2013),V+H+S+2 (2013) {imdb-tt2450186} [WEBDL-1080p][AC3 5.1][h264]-ELiTE.mkv,/mnt/synology/rs-movies/V H S 2 (2013)/V+H+S+2 (2013) {imdb-tt2450186} [WEBDL-1080p][AC3 5.1][h264]-ELiTE.mkv,3862828014,3.6,1080p,1912.0,1072.0,H.264,DD,,WEB-DL,,95.7,5.38
"Upside, The (2017)",The Upside (2019) {imdb-tt1987680} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,"/mnt/synology/rs-movies/Upside, The (2017)/The Upside (2019) {imdb-tt1987680} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv",12746669935,11.87,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,125.8,13.51
Office Christmas Party (2016),Office Christmas Party (2016) {imdb-tt1711525} {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-KASHMiR.mkv,/mnt/synology/rs-movies/Office Christmas Party (2016)/Office Christmas Party (2016) {imdb-tt1711525} {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-KASHMiR.mkv,11386931871,10.6,1080p,1920.0,804.0,H.264,DTS,,BluRay,,110.8,13.7
My Tutor (1983),My Tutor (1983) {imdb-tt0085980} [Remux-1080p][FLAC 2.0][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/My Tutor (1983)/My Tutor (1983) {imdb-tt0085980} [Remux-1080p][FLAC 2.0][AVC]-KRaLiMaRKo.mkv,15287322430,14.24,1080p,1920.0,1080.0,H.264,FLAC,,Remux,,96.9,21.04
The Portable Door (2023),The Portable Door (2023) {imdb-tt11820950} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/The Portable Door (2023)/The Portable Door (2023) {imdb-tt11820950} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,6315065555,5.88,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,115.8,7.27
Crazy Rich Asians (2018),Crazy Rich Asians (2018) {imdb-tt3104988} [Bluray-1080p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Crazy Rich Asians (2018)/Crazy Rich Asians (2018) {imdb-tt3104988} [Bluray-1080p][AC3 5.1][x264].mkv,13098186373,12.2,1080p,1920.0,800.0,H.264,DD,,BluRay,,120.7,14.47
Midnight in the Switchgrass (2021),Midnight in the Switchgrass (2021) {imdb-tt11656220} [Bluray-720p][AC3 5.1][x264]-PiGNUS.mkv,/mnt/synology/rs-movies/Midnight in the Switchgrass (2021)/Midnight in the Switchgrass (2021) {imdb-tt11656220} [Bluray-720p][AC3 5.1][x264]-PiGNUS.mkv,4683310897,4.36,720p,1280.0,536.0,H.264,DD,,BluRay,,98.7,6.32
Trolls World Tour (2020),Trolls World Tour (2020) {imdb-tt6587640} [WEBDL-1080p][EAC3 5.1][h264].mkv,/mnt/synology/rs-movies/Trolls World Tour (2020)/Trolls World Tour (2020) {imdb-tt6587640} [WEBDL-1080p][EAC3 5.1][h264].mkv,5880565647,5.48,1080p,1920.0,816.0,H.264,DD+,,WEB-DL,,90.7,8.64
Sergeant York (1941),Sergeant York (1941) {imdb-tt0034167} [Bluray-720p][AAC 2.0][x264]-HANDJOB.mkv,/mnt/synology/rs-movies/Sergeant York (1941)/Sergeant York (1941) {imdb-tt0034167} [Bluray-720p][AAC 2.0][x264]-HANDJOB.mkv,6084668119,5.67,720p,984.0,720.0,H.264,AAC,,BluRay,,134.1,6.05
First Sunday (2008),First Sunday (2008) {imdb-tt0486578} [Bluray-1080p][AC3 5.1][x264]-HD1080.mkv,/mnt/synology/rs-movies/First Sunday (2008)/First Sunday (2008) {imdb-tt0486578} [Bluray-1080p][AC3 5.1][x264]-HD1080.mkv,8532442588,7.95,1080p,1920.0,1040.0,H.264,DD,,BluRay,,98.0,11.61
K-PAX (2001),K-PAX (2001) {imdb-tt0272152} [HDTV-720p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/K-PAX (2001)/K-PAX (2001) {imdb-tt0272152} [HDTV-720p][DTS 5.1][x264].mkv,7021561734,6.54,720p,1280.0,544.0,H.264,DTS,,HDTV,,120.2,7.79
12 Strong (2018),12 Strong (2018) {imdb-tt1413492} [Bluray-1080p][HDR10][EAC3 7.1][x265]-DON.mkv,/mnt/synology/rs-movies/12 Strong (2018)/12 Strong (2018) {imdb-tt1413492} [Bluray-1080p][HDR10][EAC3 7.1][x265]-DON.mkv,12208127704,11.37,1080p,1920.0,800.0,H.265,DD+,HDR10,BluRay,,130.7,12.46
Picture This (2025),Picture This (2025) {imdb-tt29471733} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,/mnt/synology/rs-movies/Picture This (2025)/Picture This (2025) {imdb-tt29471733} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,7227569088,6.73,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,101.2,9.53
Basic (2003),Basic (2003) {imdb-tt0264395} [Bluray-1080p][EAC3 6.1][x264]-LoRD.mkv,/mnt/synology/rs-movies/Basic (2003)/Basic (2003) {imdb-tt0264395} [Bluray-1080p][EAC3 6.1][x264]-LoRD.mkv,11148263365,10.38,1080p,1920.0,800.0,H.264,DD+,,BluRay,,98.6,15.07
Code 8 Part II (2024),Code 8 Part II (2024) {imdb-tt14764464} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BerserkSuccinctDalmatianOfSupport.mkv,/mnt/synology/rs-movies/Code 8 Part II (2024)/Code 8 Part II (2024) {imdb-tt14764464} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BerserkSuccinctDalmatianOfSupport.mkv,4273447193,3.98,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,100.5,5.67
"Secret Dare to Dream, The (2020)",The Secret Dare to Dream (2020) {imdb-tt4411584} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,"/mnt/synology/rs-movies/Secret Dare to Dream, The (2020)/The Secret Dare to Dream (2020) {imdb-tt4411584} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv",11993637903,11.17,1080p,1920.0,804.0,H.264,DD+,,BluRay,,107.6,14.86
Mike Birbiglia The New One (2019),Mike Birbiglia The New One (2019) {imdb-tt11163014} [NF][WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,/mnt/synology/rs-movies/Mike Birbiglia The New One (2019)/Mike Birbiglia The New One (2019) {imdb-tt11163014} [NF][WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,2350423435,2.19,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,85.8,3.65
"Synecdoche, New York (2008)","Synecdoche, New York (2008) {imdb-tt0383028} [Bluray-1080p][DTS 5.1][x264]-HiFi.mkv","/mnt/synology/rs-movies/Synecdoche, New York (2008)/Synecdoche, New York (2008) {imdb-tt0383028} [Bluray-1080p][DTS 5.1][x264]-HiFi.mkv",15322056741,14.27,1080p,1920.0,820.0,H.264,DTS,,BluRay,,123.8,16.5
Chris D'Elia No Pain (2020),Chris D'Elia No Pain (2020) {imdb-tt11987296} [WEBDL-720p][EAC3 5.1][x264]-AMRAP.mkv,/mnt/synology/rs-movies/Chris D'Elia No Pain (2020)/Chris D'Elia No Pain (2020) {imdb-tt11987296} [WEBDL-720p][EAC3 5.1][x264]-AMRAP.mkv,959633532,0.89,720p,1280.0,720.0,H.264,DD+,,WEB-DL,,55.2,2.32
Kubo and the Two Strings (2016),Kubo and the Two Strings (2016) {imdb-tt4302938} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,/mnt/synology/rs-movies/Kubo and the Two Strings (2016)/Kubo and the Two Strings (2016) {imdb-tt4302938} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,12509159453,11.65,1080p,1920.0,804.0,H.264,DTS,,BluRay,,101.6,16.42
Krampus (2015),Krampus (2015) {imdb-tt3850590} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,/mnt/synology/rs-movies/Krampus (2015)/Krampus (2015) {imdb-tt3850590} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,15921552499,14.83,1080p,1920.0,804.0,H.264,DTS-HD,,BluRay,,97.7,21.73
Our Times (2025),Our Times (2025) {imdb-tt35630700} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,/mnt/synology/rs-movies/Our Times (2025)/Our Times (2025) {imdb-tt35630700} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,4206672087,3.92,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,90.7,6.19
Downton Abbey The Grand Finale (2025),Downton Abbey The Grand Finale (2025) {imdb-tt31888477} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,/mnt/synology/rs-movies/Downton Abbey The Grand Finale (2025)/Downton Abbey The Grand Finale (2025) {imdb-tt31888477} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,6920352489,6.45,1080p,1920.0,802.0,H.264,DD+,,WEB-DL,,123.9,7.45
Tremors (1990),Tremors (1990) {imdb-tt0100814} [Bluray-1080p][EAC3 5.1][x264].mkv,/mnt/synology/rs-movies/Tremors (1990)/Tremors (1990) {imdb-tt0100814} [Bluray-1080p][EAC3 5.1][x264].mkv,19072376658,17.76,1080p,1920.0,1038.0,H.264,DD+,,BluRay,,96.0,26.49
Cars 3 (2017),Cars 3 (2017) {imdb-tt3606752} [Bluray-1080p][DTS 5.1][x264]-Geek.mkv,/mnt/synology/rs-movies/Cars 3 (2017)/Cars 3 (2017) {imdb-tt3606752} [Bluray-1080p][DTS 5.1][x264]-Geek.mkv,12058042503,11.23,1080p,1920.0,804.0,H.264,DTS,,BluRay,,102.4,15.7
Midnight in Paris (2011),Midnight in Paris (2011) {imdb-tt1605783} [Bluray-1080p][FLAC 3.0][x264]-Geek.mkv,/mnt/synology/rs-movies/Midnight in Paris (2011)/Midnight in Paris (2011) {imdb-tt1605783} [Bluray-1080p][FLAC 3.0][x264]-Geek.mkv,18606365444,17.33,1080p,1920.0,1038.0,H.264,FLAC,,BluRay,,94.0,26.39
Warfare (2025),Warfare (2025) {imdb-tt31434639} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-SM737.mkv,/mnt/synology/rs-movies/Warfare (2025)/Warfare (2025) {imdb-tt31434639} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-SM737.mkv,5691314690,5.3,1080p,1920.0,960.0,H.265,DD+,DV HDR10,BluRay,,95.5,7.95
Warfare (2025),Warfare (2025) {imdb-tt31434639} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,/mnt/synology/rs-movies/Warfare (2025)/Warfare (2025) {imdb-tt31434639} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,5319279057,4.95,1080p,1918.0,958.0,H.264,DD+,,WEB-DL,,95.5,7.43
Fatal Attraction (1987),Fatal Attraction (1987) {imdb-tt0093010} [4K Remaster][Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/synology/rs-movies/Fatal Attraction (1987)/Fatal Attraction (1987) {imdb-tt0093010} [4K Remaster][Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,18891208501,17.59,2160p,1920.0,1080.0,H.264,DD+,,BluRay,,119.4,21.1
The Losers (2010),The Losers (2010) {imdb-tt0480255} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/The Losers (2010)/The Losers (2010) {imdb-tt0480255} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,17669227610,16.46,1080p,1920.0,800.0,H.264,DTS,,BluRay,,97.0,24.3
Herbie Rides Again (1974),Herbie Rides Again (1974) {imdb-tt0071607} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,/mnt/synology/rs-movies/Herbie Rides Again (1974)/Herbie Rides Again (1974) {imdb-tt0071607} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,22224532583,20.7,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,88.4,33.51
Amen (2002),Amen. (2002) {imdb-tt0280653} [Bluray-1080p][DTS 2.0][x264].mkv,/mnt/synology/rs-movies/Amen (2002)/Amen. (2002) {imdb-tt0280653} [Bluray-1080p][DTS 2.0][x264].mkv,10565759217,9.84,1080p,1920.0,1048.0,H.264,DTS,,BluRay,,123.9,11.37
"Game, The (1997)",The Game (1997) {imdb-tt0119174} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,"/mnt/synology/rs-movies/Game, The (1997)/The Game (1997) {imdb-tt0119174} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv",21564888941,20.08,1080p,1920.0,800.0,H.264,DD+,,BluRay,,128.5,22.37
Out of Sight (1998),Out of Sight (1998) {imdb-tt0120780} [Bluray-1080p][DTS 5.1][x264]-tranc.mkv,/mnt/synology/rs-movies/Out of Sight (1998)/Out of Sight (1998) {imdb-tt0120780} [Bluray-1080p][DTS 5.1][x264]-tranc.mkv,16606774789,15.47,1080p,1918.0,1040.0,H.264,DTS,,BluRay,,122.8,18.03
Undercover (2024),Undercover (2024) {imdb-tt29270150} [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv,/mnt/synology/rs-movies/Undercover (2024)/Undercover (2024) {imdb-tt29270150} [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv,14729080718,13.72,1080p,1920.0,804.0,H.264,DD+,,BluRay,,118.3,16.6
The Blue Angels (2024),The Blue Angels (2024) {imdb-tt18573650} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/The Blue Angels (2024)/The Blue Angels (2024) {imdb-tt18573650} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,6108843614,5.69,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,92.8,8.77
A Night at the Roxbury (1998),A Night at the Roxbury (1998) {imdb-tt0120770} [Bluray-720p][AC3 5.1][x264]-IWPB.mkv,/mnt/synology/rs-movies/A Night at the Roxbury (1998)/A Night at the Roxbury (1998) {imdb-tt0120770} [Bluray-720p][AC3 5.1][x264]-IWPB.mkv,4271192840,3.98,720p,1280.0,720.0,H.264,DD,,BluRay,,82.0,6.95
Entrapment (1999),Entrapment (1999) {imdb-tt0137494} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSTor.mkv,/mnt/synology/rs-movies/Entrapment (1999)/Entrapment (1999) {imdb-tt0137494} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSTor.mkv,11495307611,10.71,1080p,1920.0,812.0,H.264,DTS-HD,,BluRay,,112.9,13.57
